반납일자,반납확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,운용부서,물품상태,사유
2024-09-22,2024-09-25,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111727459,2017-06-22,1198000,경영대학,중고품,사업종료
2025-08-19,2025-08-22,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111727460,2017-06-22,1198000,경영대학,폐품,사용연한경과
2025-03-14,2025-03-17,badbergjr,박대리,확정,4321150323456782,고성능 데스크탑 (Workstation),M111627462,2016-08-28,9495000,입학처,폐품,사용연한경과
2018-01-12,,badbergjr,박대리,대기,4321150323456782,고성능 데스크탑 (Workstation),M111627463,2016-08-28,9495000,입학처,중고품,잉여물품
2024-01-30,2024-02-02,badbergjr,박대리,확정,4321150323456782,고성능 데스크탑 (Workstation),M111627464,2016-08-28,9495000,입학처,중고품,불용결정
2024-04-20,2024-04-23,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M112227468,2022-05-23,2413000,산학협력단,정비필요품,고장/파손
2025-12-18,2025-12-21,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M112227472,2022-05-23,2413000,산학협력단,중고품,잉여물품
2025-08-28,2025-08-31,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M112227475,2022-05-23,2413000,산학협력단,폐품,사용연한경과
2025-11-05,2025-11-08,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M112227481,2022-09-30,2388000,총무팀,정비필요품,고장/파손
2019-04-29,2019-05-02,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111727487,2017-11-18,9073000,공과대학,정비필요품,고장/파손
2020-07-26,2020-07-29,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111727488,2017-11-18,9073000,공과대학,중고품,불용결정
2023-05-22,2023-05-25,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111727490,2017-11-18,9073000,공과대학,중고품,잉여물품
2020-07-09,2020-07-12,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M111727493,2017-11-18,9073000,공과대학,폐품,사용연한경과
2022-03-20,2022-03-23,badbergjr,박대리,확정,4322261023456785,AI 연구용 GPU 서버,M111727535,2017-04-19,16101000,시설팀,폐품,사용연한경과
2024-08-06,,badbergjr,박대리,대기,4321150723456783,행정용 데스크탑 (Standard),M112127536,2021-05-07,10964000,인문대학,중고품,불용결정
2025-12-05,2025-12-08,badbergjr,박대리,확정,4321150723456783,행정용 데스크탑 (Standard),M112127540,2021-05-07,10964000,인문대학,중고품,잉여물품
2018-10-04,2018-10-07,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111727546,2017-07-17,5423000,입학처,정비필요품,고장/파손
2019-06-10,2019-06-13,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111727547,2017-07-17,5423000,입학처,정비필요품,고장/파손
2023-02-15,2023-02-18,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111727549,2017-07-17,5423000,입학처,정비필요품,고장/파손
2022-04-19,2022-04-22,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111727551,2017-07-17,5423000,입학처,폐품,사용연한경과
2019-04-19,2019-04-22,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111727552,2017-07-17,5423000,입학처,폐품,사용연한경과
2022-10-01,2022-10-04,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111727553,2017-07-17,5423000,입학처,정비필요품,고장/파손
2026-01-20,,badbergjr,박대리,대기,5610170323456787,사무용 책상 (1400mm),M111727555,2017-07-17,5423000,입학처,폐품,사용연한경과
2024-07-20,2024-07-23,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111727559,2017-07-17,5423000,입학처,중고품,불용결정
2022-07-08,,badbergjr,박대리,대기,5610170323456787,사무용 책상 (1400mm),M111727561,2017-07-17,5423000,입학처,폐품,사용연한경과
2021-01-05,2021-01-08,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111727562,2017-07-17,5423000,입학처,폐품,사용연한경과
2025-05-20,2025-05-23,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111727563,2017-07-17,5423000,입학처,정비필요품,고장/파손
2025-02-16,,badbergjr,박대리,대기,5610170323456787,사무용 책상 (1400mm),M111727568,2017-07-17,5423000,입학처,폐품,사용연한경과
2020-03-29,2020-04-01,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527570,2015-12-24,4493000,시설팀,폐품,사용연한경과
2021-05-27,2021-05-30,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527572,2015-12-24,4493000,시설팀,폐품,사용연한경과
2025-07-30,2025-08-02,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527574,2015-12-24,4493000,시설팀,폐품,사용연한경과
2023-01-27,2023-01-30,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527577,2015-12-24,4493000,시설팀,중고품,불용결정
2023-10-31,2023-11-03,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527578,2015-12-24,4493000,시설팀,폐품,사용연한경과
2019-06-14,,badbergjr,박대리,대기,5610151923456789,강의실 2인용 책상,M111527579,2015-12-24,4493000,시설팀,중고품,불용결정
2023-04-18,,badbergjr,박대리,대기,5610151923456789,강의실 2인용 책상,M111527582,2015-12-24,4493000,시설팀,폐품,사용연한경과
2022-10-10,2022-10-13,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527583,2015-12-24,4493000,시설팀,중고품,불용결정
2022-04-28,2022-05-01,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527584,2015-12-24,4493000,시설팀,폐품,사용연한경과
2021-01-11,2021-01-14,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527585,2015-12-24,4493000,시설팀,중고품,잉여물품
2021-05-31,2021-06-03,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527586,2015-12-24,4493000,시설팀,폐품,사용연한경과
2021-02-23,2021-02-26,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527588,2015-12-24,4493000,시설팀,정비필요품,고장/파손
2024-09-08,2024-09-11,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527590,2015-12-24,4493000,시설팀,정비필요품,고장/파손
2025-11-28,2025-12-01,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527592,2015-12-24,4493000,시설팀,폐품,사용연한경과
2019-12-03,2019-12-06,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527593,2015-12-24,4493000,시설팀,중고품,잉여물품
2023-02-21,2023-02-24,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527594,2015-12-24,4493000,시설팀,폐품,사용연한경과
2024-06-07,2024-06-10,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527595,2015-12-24,4493000,시설팀,폐품,사용연한경과
2017-06-08,2017-06-11,badbergjr,박대리,확정,5610151923456789,강의실 2인용 책상,M111527597,2015-12-24,4493000,시설팀,폐품,사용연한경과
2024-04-03,2024-04-06,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M112127646,2021-07-03,3456000,공과대학,중고품,불용결정
2025-07-20,2025-07-23,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M112127647,2021-07-03,3456000,공과대학,중고품,불용결정
2022-09-15,2022-09-18,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M112127649,2021-07-03,3456000,공과대학,중고품,사업종료
2024-11-14,2024-11-17,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M112127650,2021-07-03,3456000,공과대학,중고품,불용결정
2025-04-07,2025-04-10,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M112127651,2021-07-03,3456000,공과대학,정비필요품,고장/파손
2024-04-07,2024-04-10,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027652,2020-08-13,6183000,공과대학,정비필요품,고장/파손
2022-05-25,2022-05-28,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027653,2020-08-13,6183000,공과대학,중고품,불용결정
2025-02-19,,badbergjr,박대리,대기,5611210223456788,매쉬 의자 (Standard),M112027654,2020-08-13,6183000,공과대학,중고품,사업종료
2021-10-20,2021-10-23,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027656,2020-08-13,6183000,공과대학,중고품,잉여물품
2026-01-20,2026-01-23,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027660,2020-08-13,6183000,공과대학,폐품,사용연한경과
2023-05-17,2023-05-20,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027661,2020-08-13,6183000,공과대학,폐품,사용연한경과
2022-11-21,2022-11-24,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027662,2020-08-13,6183000,공과대학,정비필요품,고장/파손
2023-06-29,2023-07-02,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027665,2020-08-13,6183000,공과대학,중고품,잉여물품
2023-12-22,2023-12-25,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027666,2020-08-13,6183000,공과대학,중고품,잉여물품
2022-04-28,2022-05-01,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027667,2020-08-13,6183000,공과대학,폐품,사용연한경과
2025-08-04,2025-08-07,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027668,2020-08-13,6183000,공과대학,중고품,잉여물품
2024-10-05,2024-10-08,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027669,2020-08-13,6183000,공과대학,폐품,사용연한경과
2024-08-11,2024-08-14,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027671,2020-08-13,6183000,공과대학,폐품,사용연한경과
2025-05-24,2025-05-27,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027675,2020-08-13,6183000,공과대학,폐품,사용연한경과
2022-07-20,2022-07-23,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027676,2020-08-13,6183000,공과대학,폐품,사용연한경과
2022-11-21,2022-11-24,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027677,2020-08-13,6183000,공과대학,폐품,사용연한경과
2026-01-20,2026-01-23,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027678,2020-08-13,6183000,공과대학,중고품,불용결정
2022-01-16,2022-01-19,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027680,2020-08-13,6183000,공과대학,정비필요품,고장/파손
2022-07-31,2022-08-03,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027681,2020-08-13,6183000,공과대학,중고품,불용결정
2026-01-20,2026-01-23,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027683,2020-08-13,6183000,공과대학,폐품,사용연한경과
2024-04-16,2024-04-19,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027685,2020-08-13,6183000,공과대학,중고품,사업종료
2025-07-07,2025-07-10,badbergjr,박대리,확정,5611210223456788,매쉬 의자 (Standard),M112027686,2020-08-13,6183000,공과대학,폐품,사용연한경과
2025-01-22,2025-01-25,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927689,2019-01-03,7525000,경영대학,중고품,불용결정
2023-03-11,2023-03-14,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927691,2019-01-03,7525000,경영대학,폐품,사용연한경과
2021-11-04,2021-11-07,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927692,2019-01-03,7525000,경영대학,폐품,사용연한경과
2021-07-17,2021-07-20,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927694,2019-01-03,7525000,경영대학,중고품,잉여물품
2020-11-30,2020-12-03,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927697,2019-01-03,7525000,경영대학,폐품,사용연한경과
2026-01-20,2026-01-23,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927700,2019-01-03,7525000,경영대학,폐품,사용연한경과
2023-12-15,2023-12-18,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927701,2019-01-03,7525000,경영대학,중고품,잉여물품
2024-10-20,2024-10-23,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927702,2019-01-03,7525000,경영대학,폐품,사용연한경과
2022-10-19,2022-10-22,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927703,2019-01-03,7525000,경영대학,폐품,사용연한경과
2025-01-15,2025-01-18,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927704,2019-01-03,7525000,경영대학,중고품,사업종료
2023-02-11,2023-02-14,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927705,2019-01-03,7525000,경영대학,정비필요품,고장/파손
2024-03-20,,badbergjr,박대리,반려,5610170323456787,사무용 책상 (1400mm),M111927707,2019-01-03,7525000,경영대학,정비필요품,고장/파손
2026-01-05,,badbergjr,박대리,반려,5610170323456787,사무용 책상 (1400mm),M111927708,2019-01-03,7525000,경영대학,정비필요품,고장/파손
2024-02-14,2024-02-17,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927709,2019-01-03,7525000,경영대학,정비필요품,고장/파손
2021-01-15,2021-01-18,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927713,2019-01-03,7525000,경영대학,정비필요품,고장/파손
2024-11-25,2024-11-28,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927715,2019-01-03,7525000,경영대학,중고품,사업종료
2025-04-07,2025-04-10,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927716,2019-01-03,7525000,경영대학,정비필요품,고장/파손
2025-12-23,2025-12-26,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927717,2019-01-03,7525000,경영대학,폐품,사용연한경과
2022-12-02,2022-12-05,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M111827718,2018-08-21,2538000,공과대학,중고품,불용결정
2025-10-21,2025-10-24,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M111827719,2018-08-21,2538000,공과대학,중고품,불용결정
2019-10-17,,badbergjr,박대리,대기,4321190223456784,27인치 모니터,M111827720,2018-08-21,2538000,공과대학,폐품,사용연한경과
2020-01-10,2020-01-13,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M111827721,2018-08-21,2538000,공과대학,정비필요품,고장/파손
2023-04-02,2023-04-05,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M111827722,2018-08-21,2538000,공과대학,중고품,불용결정
2020-07-20,2020-07-23,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M111827723,2018-08-21,2538000,공과대학,정비필요품,고장/파손
2023-07-15,2023-07-18,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M111827724,2018-08-21,2538000,공과대학,중고품,사업종료
2024-11-13,2024-11-16,badbergjr,박대리,확정,4321190223456784,27인치 모니터,M111827725,2018-08-21,2538000,공과대학,중고품,불용결정
2022-07-08,2022-07-11,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927733,2019-07-24,5466000,총무팀,중고품,불용결정
2024-04-13,2024-04-16,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927735,2019-07-24,5466000,총무팀,정비필요품,고장/파손
2023-07-03,,badbergjr,박대리,대기,5610170323456787,사무용 책상 (1400mm),M111927736,2019-07-24,5466000,총무팀,폐품,사용연한경과
2022-08-25,2022-08-28,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927738,2019-07-24,5466000,총무팀,중고품,불용결정
2023-06-10,2023-06-13,badbergjr,박대리,확정,5610170323456787,사무용 책상 (1400mm),M111927741,2019-07-24,5466000,총무팀,폐품,사용연한경과
