불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,물품상태,사유
2025-01-27,2025-02-03,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118401,2021-04-29,9186000,2021-06-25,,폐품,내구연한 경과
2025-04-21,,hyl0610,황팀장,반려,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118403,2021-04-29,9186000,2021-06-25,,정비필요품,수리비용과다
2026-03-26,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118406,2021-04-29,9186000,2021-06-25,,폐품,내구연한 경과
2024-11-07,2024-11-14,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118415,2021-04-29,9186000,2021-06-25,,폐품,내구연한 경과
2024-08-15,2024-08-22,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118417,2021-04-29,9186000,2021-06-25,,중고품,구형화
2023-02-12,2023-02-19,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118429,2021-04-29,9186000,2021-06-25,,폐품,내구연한 경과
2024-01-11,2024-01-18,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118431,2021-04-29,9186000,2021-06-25,,폐품,내구연한 경과
2023-07-23,2023-07-30,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118435,2021-04-29,9186000,2021-06-25,,중고품,활용부서부재
2025-07-09,2025-07-16,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118437,2021-04-29,9186000,2021-06-25,,중고품,활용부서부재
2025-01-24,2025-01-31,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118441,2021-04-29,9186000,2021-06-25,,중고품,활용부서부재
2025-06-27,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118442,2021-04-29,9186000,2021-06-25,,폐품,내구연한 경과
2025-11-19,2025-11-26,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118443,2021-04-29,9186000,2021-06-25,,폐품,내구연한 경과
2025-10-19,2025-10-26,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118444,2021-04-29,9186000,2021-06-25,,정비필요품,수리비용과다
2024-12-07,2024-12-14,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202118445,2021-04-29,9186000,2021-06-25,,정비필요품,수리비용과다
2026-02-02,,hyl0610,황팀장,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201618449,2016-04-23,3861000,2016-05-31,,정비필요품,수리비용과다
2026-02-17,2026-02-24,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201618451,2016-04-23,3861000,2016-05-31,,정비필요품,수리비용과다
2022-02-16,2022-02-23,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818458,2018-11-20,4753000,2018-11-21,,정비필요품,수리비용과다
2025-03-06,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818460,2018-11-20,4753000,2018-11-21,,중고품,활용부서부재
2021-06-21,2021-06-28,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818461,2018-11-20,4753000,2018-11-21,,정비필요품,수리비용과다
2021-12-20,2021-12-27,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818463,2018-11-20,4753000,2018-11-21,,정비필요품,수리비용과다
2023-04-28,2023-05-05,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818464,2018-11-20,4753000,2018-11-21,,폐품,내구연한 경과
2024-03-14,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818465,2018-11-20,4753000,2018-11-21,,폐품,내구연한 경과
2020-07-04,2020-07-11,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818468,2018-11-20,4753000,2018-11-21,,정비필요품,수리비용과다
2023-04-12,2023-04-19,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818469,2018-11-20,4753000,2018-11-21,,폐품,내구연한 경과
2020-03-14,2020-03-21,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818471,2018-11-20,4753000,2018-11-21,,정비필요품,수리비용과다
2025-04-06,2025-04-13,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818473,2018-11-20,4753000,2018-11-21,,중고품,활용부서부재
2025-02-01,,hyl0610,황팀장,반려,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818474,2018-11-20,4753000,2018-11-21,,폐품,내구연한 경과
2020-04-13,2020-04-20,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818476,2018-11-20,4753000,2018-11-21,,정비필요품,수리비용과다
2020-05-01,,hyl0610,황팀장,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201918479,2019-01-28,2331000,2019-01-30,,정비필요품,수리비용과다
2022-06-14,2022-06-21,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201918481,2019-01-28,2331000,2019-01-30,,폐품,내구연한 경과
2020-08-13,,hyl0610,황팀장,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201918486,2019-01-28,2331000,2019-01-30,,폐품,내구연한 경과
2024-07-02,,hyl0610,황팀장,대기,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201918488,2019-10-27,5198000,2019-11-01,,중고품,구형화
2024-04-29,2024-05-06,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201918489,2019-10-27,5198000,2019-11-01,,중고품,구형화
2025-09-30,,hyl0610,황팀장,대기,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201918490,2019-10-27,5198000,2019-11-01,,폐품,내구연한 경과
2022-06-07,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201918498,2019-12-21,6416000,2020-02-05,,정비필요품,수리비용과다
2026-03-01,2026-03-08,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201918499,2019-12-21,6416000,2020-02-05,,중고품,구형화
2026-05-11,2026-05-18,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201918500,2019-12-21,6416000,2020-02-05,,폐품,내구연한 경과
2023-07-25,2023-08-01,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201918503,2019-12-21,6416000,2020-02-05,,정비필요품,수리비용과다
2024-05-18,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201918506,2019-12-18,3286000,2019-12-24,,정비필요품,수리비용과다
2024-10-31,2024-11-07,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201918507,2019-12-18,3286000,2019-12-24,,중고품,구형화
2025-08-08,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201918509,2019-12-18,3286000,2019-12-24,,정비필요품,수리비용과다
2025-03-26,2025-04-02,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202118512,2021-04-03,6031000,2021-04-07,,폐품,내구연한 경과
2022-07-28,2022-08-04,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202118517,2021-04-03,6031000,2021-04-07,,정비필요품,수리비용과다
2025-04-26,2025-05-03,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202118519,2021-08-10,3275000,2021-09-22,,폐품,내구연한 경과
2024-07-08,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202118520,2021-08-10,3275000,2021-09-22,,폐품,내구연한 경과
2025-01-30,2025-02-06,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202018523,2020-12-22,5883000,2020-12-23,,폐품,내구연한 경과
2023-02-21,2023-02-28,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202018528,2020-12-22,5883000,2020-12-23,,중고품,구형화
2020-05-23,2020-05-30,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201718537,2017-09-28,2347000,2017-11-17,,폐품,내구연한 경과
2024-10-29,2024-11-05,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202118541,2021-02-15,2615000,2021-02-21,,중고품,구형화
2019-08-28,2019-09-04,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201718552,2017-09-15,6482000,2017-10-27,,정비필요품,수리비용과다
2019-10-26,2019-11-02,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201718554,2017-09-15,6482000,2017-10-27,,폐품,내구연한 경과
2020-06-23,2020-06-30,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201718556,2017-09-15,6482000,2017-10-27,,폐품,내구연한 경과
2019-12-31,2020-01-07,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201718557,2017-09-15,6482000,2017-10-27,,중고품,구형화
2025-01-03,,hyl0610,황팀장,대기,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201718559,2017-09-15,6482000,2017-10-27,,중고품,활용부서부재
2025-06-30,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618560,2016-05-07,16037000,2016-07-02,,정비필요품,수리비용과다
2022-05-19,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618562,2016-05-07,16037000,2016-07-02,,폐품,내구연한 경과
2026-01-09,2026-01-16,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618564,2016-05-07,16037000,2016-07-02,,중고품,구형화
2020-02-28,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618565,2016-05-07,16037000,2016-07-02,,폐품,내구연한 경과
2026-05-20,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618566,2016-05-07,16037000,2016-07-02,,폐품,내구연한 경과
2021-04-01,2021-04-08,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618567,2016-05-07,16037000,2016-07-02,,중고품,구형화
2020-02-26,2020-03-04,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618568,2016-05-07,16037000,2016-07-02,,정비필요품,수리비용과다
2020-04-23,2020-04-30,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618572,2016-05-07,16037000,2016-07-02,,중고품,활용부서부재
2024-12-21,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618573,2016-05-07,16037000,2016-07-02,,중고품,구형화
2020-08-22,2020-08-29,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618574,2016-05-07,16037000,2016-07-02,,신품,활용부서 부재
2020-05-24,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618580,2016-05-07,16037000,2016-07-02,,중고품,구형화
2021-07-15,2021-07-22,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618582,2016-05-07,16037000,2016-07-02,,정비필요품,수리비용과다
2020-12-04,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618584,2016-05-07,16037000,2016-07-02,,폐품,내구연한 경과
2025-05-24,2025-05-31,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618589,2016-05-07,16037000,2016-07-02,,폐품,내구연한 경과
2022-03-29,2022-04-05,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618592,2016-05-07,16037000,2016-07-02,,중고품,활용부서부재
2024-12-12,2024-12-19,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618594,2016-05-07,16037000,2016-07-02,,폐품,내구연한 경과
2023-12-02,2023-12-09,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618595,2016-05-07,16037000,2016-07-02,,폐품,내구연한 경과
2020-12-15,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618597,2016-05-07,16037000,2016-07-02,,중고품,구형화
2018-12-09,2018-12-16,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618598,2016-05-07,16037000,2016-07-02,,정비필요품,수리비용과다
2024-12-06,2024-12-13,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618600,2016-05-07,16037000,2016-07-02,,정비필요품,수리비용과다
2021-08-29,2021-09-05,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201618603,2016-05-07,16037000,2016-07-02,,중고품,구형화
2025-03-12,2025-03-19,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202118604,2021-12-01,856000,2021-12-05,,폐품,내구연한 경과
2024-03-04,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202118605,2021-12-01,856000,2021-12-05,,정비필요품,수리비용과다
2024-05-05,2024-05-12,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202118609,2021-12-01,856000,2021-12-05,,중고품,구형화
2023-07-24,2023-07-31,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202118613,2021-12-01,856000,2021-12-05,,폐품,내구연한 경과
2025-07-15,,hyl0610,황팀장,대기,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201818614,2018-01-22,1743000,2018-02-23,,폐품,내구연한 경과
2022-11-04,2022-11-11,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201818615,2018-01-22,1743000,2018-02-23,,폐품,내구연한 경과
2023-10-17,,hyl0610,황팀장,대기,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201818616,2018-01-22,1743000,2018-02-23,,중고품,구형화
2023-12-17,2023-12-24,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201818618,2018-01-22,1743000,2018-02-23,,중고품,구형화
2026-02-15,,hyl0610,황팀장,반려,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201618621,2016-02-29,690000,2016-03-03,,중고품,구형화
2026-03-25,2026-04-01,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202118639,2021-05-12,27639000,2021-05-15,,폐품,내구연한 경과
2025-09-12,2025-09-19,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202118640,2021-05-12,27639000,2021-05-15,,중고품,구형화
2026-02-25,2026-03-04,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202218646,2022-10-25,8972000,2022-10-30,,중고품,구형화
2024-12-27,2025-01-03,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202218648,2022-10-25,8972000,2022-10-30,,중고품,활용부서부재
2026-02-08,,hyl0610,황팀장,반려,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202118653,2021-12-01,3615000,2021-12-04,,폐품,내구연한 경과
2023-06-26,2023-07-03,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202118657,2021-12-01,3615000,2021-12-04,,중고품,구형화
2022-07-19,,hyl0610,황팀장,대기,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201918661,2019-08-27,504000,2019-10-01,,신품,활용부서 부재
2026-03-08,2026-03-15,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201918662,2019-08-27,504000,2019-10-01,,폐품,내구연한 경과
2024-04-06,,hyl0610,황팀장,대기,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201918663,2019-08-27,504000,2019-10-01,,폐품,내구연한 경과
2025-01-11,2025-01-18,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201918664,2019-08-27,504000,2019-10-01,,폐품,내구연한 경과
2021-02-08,,hyl0610,황팀장,대기,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201918665,2019-08-27,504000,2019-10-01,,정비필요품,수리비용과다
2025-11-16,2025-11-23,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818668,2018-10-13,1641000,2018-12-05,,폐품,내구연한 경과
2024-08-20,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818670,2018-10-13,1641000,2018-12-05,,중고품,활용부서부재
2020-07-23,2020-07-30,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201818671,2018-10-13,1641000,2018-12-05,,정비필요품,수리비용과다
