G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량,승인상태,취득정리구분,운용부서코드,비고
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2024-06-08,826000,2024-07-20,시설팀(ERICA),취득,10,4,확정,자체구입,A351,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2018-02-10,324000,2018-02-12,글로벌문화통상대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C360,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2019-09-17,381000,2019-09-24,소프트웨어융합대학RC행정팀(ERICA),취득,5,7,확정,자체구입,C354,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2020-01-27,1258000,2020-02-28,글로벌문화통상대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C360,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2015-12-04,112000,2016-01-16,경상대학RC행정팀(ERICA),취득,5,2,확정,자체제작,C364,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2026-01-12,9678000,,경상대학RC행정팀(ERICA),취득,10,42,대기,자체구입,C364,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2023-10-22,11552000,2023-12-08,학생지원팀(ERICA),취득,5,9,확정,자체구입,A320,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2015-05-04,924000,2015-05-11,학생지원팀(ERICA),취득,10,5,확정,자체구입,A320,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2017-08-21,480000,2017-08-25,경상대학RC행정팀(ERICA),취득,5,8,확정,자체구입,C364,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2015-03-15,42000,2015-03-18,경상대학RC행정팀(ERICA),취득,4,1,확정,자체구입,C364,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2021-08-15,65000,2021-08-21,소프트웨어융합대학RC행정팀(ERICA),취득,5,1,확정,자체제작,C354,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2017-04-22,750000,2017-06-08,학생지원팀(ERICA),취득,10,4,확정,자체구입,A320,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2025-10-27,7993000,,공학대학RC행정팀(ERICA),취득,10,21,대기,자체구입,C352,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2016-12-15,671000,2017-01-18,소프트웨어융합대학RC행정팀(ERICA),취득,5,7,확정,자체구입,C354,Ullam error exercitationem aut eligendi esse.
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2022-02-21,855000,2022-03-24,시설팀(ERICA),취득,10,4,확정,자체구입,A351,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2019-11-27,1516000,2019-12-04,글로벌문화통상대학RC행정팀(ERICA),취득,10,8,확정,자체구입,C360,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2015-12-08,3250000,2015-12-11,소프트웨어융합대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C354,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2024-12-10,336000,,소프트웨어융합대학RC행정팀(ERICA),취득,4,8,반려,자체구입,C354,예산 초과로 인한 반려
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2016-09-07,2343000,2016-10-10,시설팀(ERICA),취득,10,3,확정,자체구입,A351,Officia rerum id modi.
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2024-10-19,6123000,2024-12-14,경상대학RC행정팀(ERICA),취득,7,2,확정,자체구입,C364,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2021-01-15,17706000,2021-01-21,학생지원팀(ERICA),취득,7,6,확정,자체구입,A320,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-10-14,1362000,2020-12-12,글로벌문화통상대학RC행정팀(ERICA),취득,6,2,확정,자체구입,C360,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2016-09-29,517000,2016-11-26,공학대학RC행정팀(ERICA),취득,5,8,확정,자체제작,C352,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2023-06-16,259000,2023-06-22,시설팀(ERICA),취득,5,3,확정,자체구입,A351,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2018-11-14,1482000,2018-11-21,학생지원팀(ERICA),취득,10,2,확정,자체구입,A320,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2016-08-29,804000,2016-09-04,글로벌문화통상대학RC행정팀(ERICA),취득,5,9,확정,자체제작,C360,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2017-02-25,4866000,2017-02-28,학생지원팀(ERICA),취득,6,6,확정,자체구입,A320,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2019-05-23,10320000,2019-05-29,공학대학RC행정팀(ERICA),취득,6,6,확정,자체구입,C352,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2015-02-11,573000,2015-02-12,소프트웨어융합대학RC행정팀(ERICA),취득,5,7,확정,자체구입,C354,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2016-06-27,1842000,2016-08-19,공학대학RC행정팀(ERICA),취득,5,7,확정,자체구입,C352,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2024-07-14,1250000,2024-08-31,소프트웨어융합대학RC행정팀(ERICA),취득,5,5,확정,자체구입,C354,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2018-07-17,798000,2018-07-19,시설팀(ERICA),취득,10,1,확정,자체구입,A351,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2018-01-25,24087000,2018-02-27,학생지원팀(ERICA),취득,7,8,확정,자체구입,A320,Iure impedit neque aliquid itaque placeat.
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2018-01-03,191000,2018-01-07,경상대학RC행정팀(ERICA),취득,4,5,확정,자체구입,C364,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2021-01-03,9203000,2021-01-05,경상대학RC행정팀(ERICA),취득,10,24,확정,자체구입,C364,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-12-22,5050000,2025-12-26,공학대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C352,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2020-12-05,6740000,2020-12-12,학생지원팀(ERICA),취득,5,6,확정,자체구입,A320,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2025-05-03,6401000,2025-06-11,소프트웨어융합대학RC행정팀(ERICA),취득,6,9,확정,자체구입,C354,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2016-06-21,12418000,2016-06-23,소프트웨어융합대학RC행정팀(ERICA),취득,6,7,확정,자체구입,C354,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2022-04-07,3971000,2022-06-02,경상대학RC행정팀(ERICA),취득,10,5,확정,자체구입,C364,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2024-04-05,2720000,2024-04-09,소프트웨어융합대학RC행정팀(ERICA),취득,6,4,확정,자체구입,C354,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2023-12-04,130000,2023-12-08,소프트웨어융합대학RC행정팀(ERICA),취득,4,3,확정,자체구입,C354,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-11-29,10962000,,학생지원팀(ERICA),취득,5,9,대기,자체구입,A320,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2025-09-21,6210000,,소프트웨어융합대학RC행정팀(ERICA),취득,6,8,대기,자체구입,C354,Nemo doloremque voluptatem ratione.
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2019-07-18,14210000,2019-08-19,시설팀(ERICA),취득,10,45,확정,자체구입,A351,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2024-07-08,8731000,2024-08-08,소프트웨어융합대학RC행정팀(ERICA),취득,6,10,확정,자체구입,C354,Mollitia officiis quis eligendi.
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2015-09-04,2019000,2015-09-10,소프트웨어융합대학RC행정팀(ERICA),취득,8,3,확정,자체구입,C354,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2020-05-03,2577000,2020-06-30,경상대학RC행정팀(ERICA),취득,5,7,확정,자체구입,C364,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2018-01-11,272000,2018-01-16,학생지원팀(ERICA),취득,5,3,확정,자체구입,A320,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-05-01,2620000,2017-05-03,소프트웨어융합대학RC행정팀(ERICA),취득,6,3,확정,자체구입,C354,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-03-30,7402000,2017-05-25,글로벌문화통상대학RC행정팀(ERICA),취득,6,9,확정,자체구입,C360,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2025-05-02,956000,,시설팀(ERICA),취득,10,5,대기,자체구입,A351,Minus vitae culpa harum.
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2015-07-28,7507000,2015-09-13,학생지원팀(ERICA),취득,5,6,확정,자체구입,A320,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-10-22,281000,2025-10-28,소프트웨어융합대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C354,Delectus voluptatem nemo sapiente quod deserunt velit.
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-01-14,98000,2025-01-21,소프트웨어융합대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C354,Illum provident porro error delectus facere.
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2025-11-21,2106000,,공학대학RC행정팀(ERICA),취득,10,10,대기,자체구입,C352,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2020-02-13,9461000,2020-02-18,소프트웨어융합대학RC행정팀(ERICA),취득,10,26,확정,자체구입,C354,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2025-12-03,1534000,,경상대학RC행정팀(ERICA),취득,10,2,대기,자체구입,C364,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2015-01-19,9133000,2015-01-26,소프트웨어융합대학RC행정팀(ERICA),취득,10,38,확정,자체구입,C354,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2016-11-08,27872000,,공학대학RC행정팀(ERICA),취득,7,10,반려,자체구입,C352,예산 초과로 인한 반려
4322260926066170,"라우터, Netgear, (US)PR60X",2020-11-28,1729000,2021-01-27,학생지원팀(ERICA),취득,6,3,확정,자체구입,A320,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2016-05-25,253000,2016-07-24,글로벌문화통상대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C360,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2025-08-16,1160000,2025-08-22,공학대학RC행정팀(ERICA),취득,5,5,확정,기증,C352,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2020-08-10,1173000,2020-10-09,글로벌문화통상대학RC행정팀(ERICA),취득,10,6,확정,자체구입,C360,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2019-11-03,1282000,2019-12-20,공학대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C352,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2020-05-24,2687000,2020-07-03,시설팀(ERICA),취득,10,15,확정,자체구입,A351,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2023-10-09,4838000,2023-10-14,경상대학RC행정팀(ERICA),취득,6,7,확정,자체구입,C364,Cum exercitationem consequuntur numquam vitae deserunt ipsam.
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2016-10-24,3547000,2016-10-25,경상대학RC행정팀(ERICA),취득,5,10,확정,자체구입,C364,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2015-08-25,5459000,2015-09-01,소프트웨어융합대학RC행정팀(ERICA),취득,6,6,확정,기증,C354,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2023-04-03,6398000,2023-06-02,경상대학RC행정팀(ERICA),취득,10,8,확정,자체구입,C364,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2023-10-29,11427000,2023-10-30,소프트웨어융합대학RC행정팀(ERICA),취득,6,6,확정,자체구입,C354,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2022-07-27,11057000,2022-08-03,학생지원팀(ERICA),취득,5,10,확정,자체구입,A320,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2020-09-10,6952000,2020-09-16,시설팀(ERICA),취득,6,8,확정,자체구입,A351,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2015-05-30,8445000,2015-07-19,글로벌문화통상대학RC행정팀(ERICA),취득,6,10,확정,자체구입,C360,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-04-03,3910000,2020-05-08,소프트웨어융합대학RC행정팀(ERICA),취득,8,6,확정,자체구입,C354,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2021-06-10,3229000,2021-08-01,글로벌문화통상대학RC행정팀(ERICA),취득,10,19,확정,자체구입,C360,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2022-03-29,2825000,2022-03-31,글로벌문화통상대학RC행정팀(ERICA),취득,5,8,확정,자체구입,C360,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2025-02-05,1205000,2025-03-20,공학대학RC행정팀(ERICA),취득,5,5,확정,자체구입,C352,Aliquam excepturi sunt.
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2020-04-01,5933000,2020-04-08,소프트웨어융합대학RC행정팀(ERICA),취득,6,6,확정,자체구입,C354,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2024-12-25,3183000,2024-12-26,경상대학RC행정팀(ERICA),취득,10,4,확정,자체구입,C364,
4322260926066170,"라우터, Netgear, (US)PR60X",2018-08-27,2055000,2018-09-03,글로벌문화통상대학RC행정팀(ERICA),취득,6,4,확정,자체구입,C360,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2025-02-14,4593000,2025-03-16,글로벌문화통상대학RC행정팀(ERICA),취득,8,7,확정,자체구입,C360,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-08-05,1391000,2018-08-08,공학대학RC행정팀(ERICA),취득,6,2,확정,자체구입,C352,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2019-02-09,3486000,2019-03-14,경상대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C364,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2015-10-04,6531000,2015-11-28,글로벌문화통상대학RC행정팀(ERICA),취득,7,2,확정,자체구입,C360,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2019-01-25,212000,2019-03-24,시설팀(ERICA),취득,4,5,확정,자체구입,A351,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-12-30,1805000,2020-01-06,소프트웨어융합대학RC행정팀(ERICA),취득,6,2,확정,자체구입,C354,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-01-09,501000,,시설팀(ERICA),취득,5,6,반려,자체구입,A351,예산 초과로 인한 반려
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2020-04-24,318000,2020-05-30,공학대학RC행정팀(ERICA),취득,4,8,확정,자체구입,C352,
4322260926066170,"라우터, Netgear, (US)PR60X",2021-11-14,4856000,2021-12-20,시설팀(ERICA),취득,6,9,확정,자체구입,A351,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2022-10-04,2583000,2022-10-07,학생지원팀(ERICA),취득,5,2,확정,자체구입,A320,
4322260926066170,"라우터, Netgear, (US)PR60X",2021-01-15,3518000,2021-03-06,소프트웨어융합대학RC행정팀(ERICA),취득,6,7,확정,자체구입,C354,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2018-11-25,2250000,2018-12-02,글로벌문화통상대학RC행정팀(ERICA),취득,10,3,확정,자체구입,C360,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2019-06-19,8744000,2019-06-20,공학대학RC행정팀(ERICA),취득,10,42,확정,자체구입,C352,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2024-02-20,9810000,2024-02-25,시설팀(ERICA),취득,7,3,확정,자체구입,A351,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2025-05-27,599000,,소프트웨어융합대학RC행정팀(ERICA),취득,8,1,대기,자체구입,C354,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2025-06-10,4614000,,경상대학RC행정팀(ERICA),취득,6,6,대기,자체구입,C364,
