물품고유번호,G2B목록명,물품분류명,운용부서코드,운용부서명,캠퍼스,취득일자,불용일자,처분방식,물품상태,불용사유,내용연수,취득금액,운용연차,잔여내용연수,부서가혹도,누적사용부하,고장임박도,가격민감도,장비중요도,리드타임등급,취득월,구매배치ID,구매배치수량,대량구매여부,동일배치자산수,동일배치운용연차평균,월평균사용시간,주당사용일수,공용장비여부,수업사용여부,사용강도지수,누적점검수리횟수,누적수리횟수,최근1년수리횟수,최근2년수리횟수,마지막수리후경과개월,누적수리비용,취득금액대비수리비율,최대장애심각도,교체권고횟수,취득학기구분,취득학기구분_Code,신학기준비월여부,예산집행월여부,방학기간여부,부서예산등급,부서예산등급_Code,부서교체성향,부서관리성향,G2B목록명_Code,물품분류명_Code,운용부서코드_Code,캠퍼스_Code,실제수명,학습데이터여부,데이터세트구분,서비스계수,실제잔여수명,예측잔여수명,(월별)고장예상수량,안전재고,(월별)필요수량,AI예측고장일,안전버퍼,권장발주일,예측실행일자
M202300486,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2023-04-14,,,,,8,91000,2.83,5.17,1.0,2.83,0.13,0.62,0.43,0,4,B2023001473,15,1,15,2.83,140,5,0,0,0.913,3,1,1,1,4.6,1000,0.011,1,0,1학기,1,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202300487,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2023-04-14,,,,,8,91000,2.83,5.17,1.0,2.83,0.13,0.62,0.43,0,4,B2023001473,15,1,15,2.83,178,6,0,0,1.2,1,1,0,1,14.5,0,0.0,1,0,1학기,1,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202300488,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2023-04-14,,,,,8,91000,2.83,5.17,1.0,2.83,0.13,0.62,0.43,0,4,B2023001473,15,1,15,2.83,122,4,0,0,0.872,2,0,1,1,4.8,0,0.0,0,0,1학기,1,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202300489,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2023-04-14,,,,,8,91000,2.83,5.17,1.0,2.83,0.13,0.62,0.43,0,4,B2023001473,15,1,15,2.83,156,3,1,0,1.18,1,1,1,1,3.9,2000,0.022,1,0,1학기,1,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202300490,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2023-04-14,,,,,8,91000,2.83,5.17,1.0,2.83,0.13,0.62,0.43,0,4,B2023001473,15,1,15,2.83,153,6,1,0,1.157,1,1,1,1,4.7,4000,0.044,2,0,1학기,1,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202300491,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2023-04-14,,,,,8,91000,2.83,5.17,1.0,2.83,0.13,0.62,0.43,0,4,B2023001473,15,1,15,2.83,101,6,0,1,0.8,1,1,1,1,9.6,2000,0.022,1,0,1학기,1,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202300492,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2023-04-14,,,,,8,91000,2.83,5.17,1.0,2.83,0.13,0.62,0.43,0,4,B2023001473,15,1,15,2.83,188,5,0,0,1.164,0,0,0,0,34.0,0,0.0,0,0,1학기,1,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200700922,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2007-10-07,2016-05-01,폐기,폐품,고장/파손,8,77000,9.06,-1.06,1.0,9.06,1.0,0.61,0.43,0,10,B2007001474,10,1,10,10.67,188,3,0,0,1.216,2,1,0,0,79.2,0,0.0,1,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,9.06,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200700923,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2007-10-07,2015-08-19,폐기,폐품,고장/파손,8,77000,8.46,-0.46,1.0,8.46,1.0,0.61,0.43,0,10,B2007001474,10,1,10,10.67,153,4,1,1,1.295,9,4,0,1,23.9,13000,0.169,2,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,8.46,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200700924,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2007-10-07,2017-09-05,폐기,폐품,내구연한 경과(노후화),8,77000,10.43,-2.43,1.0,10.43,1.0,0.61,0.43,0,10,B2007001474,10,1,10,10.67,138,3,1,0,0.97,4,2,0,1,14.6,2000,0.026,1,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,10.43,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200700925,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2007-10-07,2026-01-21,,,노후화,8,77000,18.36,-10.36,1.0,18.36,1.0,0.61,0.43,0,10,B2007001474,10,1,10,10.67,134,3,0,0,0.95,12,10,0,1,23.3,43000,0.558,3,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200700926,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2007-10-07,2015-12-15,폐기,폐품,고장/파손,8,77000,8.5,-0.5,1.0,8.5,1.0,0.61,0.43,0,10,B2007001474,10,1,10,10.67,172,6,1,0,1.241,9,4,1,5,0.1,11000,0.143,2,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,8.5,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200700927,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2007-10-07,2020-02-10,폐기,폐품,노후화,8,77000,12.99,-4.99,1.0,12.99,1.0,0.61,0.43,0,10,B2007001474,10,1,10,10.67,103,3,0,0,0.8,8,5,0,0,29.6,12000,0.156,3,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,12.99,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200700928,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2007-10-07,2020-12-16,폐기,폐품,고장/파손,8,77000,13.57,-5.57,1.0,13.57,1.0,0.61,0.43,0,10,B2007001474,10,1,10,10.67,100,3,0,0,0.8,7,4,1,2,7.9,14000,0.182,3,1,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,13.57,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200700929,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2007-10-07,2015-02-24,폐기,폐품,노후화,8,77000,7.45,0.55,1.0,7.45,0.87,0.61,0.43,0,10,B2007001474,10,1,10,10.67,154,4,0,0,1.086,6,3,0,1,21.5,4000,0.052,1,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200700930,작업용의자,작업용의자,A351,시설팀(ERICA),ERICA,2007-10-07,2015-09-23,매각,폐품,고장/파손,8,77000,8.23,-0.23,1.0,8.23,1.0,0.61,0.43,0,10,B2007001474,10,1,10,10.67,158,3,0,0,1.123,4,3,0,0,31.5,4000,0.052,1,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.841157435422455,6.407624514674722,8.23,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200700931,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2007-10-07,2016-12-21,폐기,폐품,고장/파손,8,77000,9.63,-1.63,1.0,9.63,1.0,0.61,0.43,0,10,B2007001474,10,1,10,10.67,148,4,0,0,1.057,9,7,3,4,0.1,27000,0.351,3,1,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,9.63,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201600924,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2016-10-24,,,,,8,87000,9.3,-1.3,1.0,9.3,1.0,0.62,0.43,0,10,B2016001475,10,1,10,9.3,133,5,0,0,0.897,4,0,1,1,5.5,0,0.0,0,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600925,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2016-10-24,2024-12-10,,,내용연수경과,8,87000,9.3,-1.3,1.0,9.3,1.0,0.62,0.43,0,10,B2016001475,10,1,10,9.3,178,4,0,0,1.21,11,6,0,0,26.8,11000,0.126,3,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600926,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2016-10-24,2025-01-29,,,노후화,8,87000,9.3,-1.3,1.0,9.3,1.0,0.62,0.43,0,10,B2016001475,10,1,10,9.3,197,3,0,0,1.172,5,1,0,0,59.6,5000,0.057,2,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600927,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2016-10-24,,,,,8,87000,9.3,-1.3,1.0,9.3,1.0,0.62,0.43,0,10,B2016001475,10,1,10,9.3,119,5,1,0,0.872,8,5,1,1,5.1,16000,0.184,2,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600928,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2016-10-24,,,,,8,87000,9.3,-1.3,1.0,9.3,1.0,0.62,0.43,0,10,B2016001475,10,1,10,9.3,100,3,1,0,0.8,7,3,0,2,16.3,5000,0.057,1,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600929,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2016-10-24,,,,,8,87000,9.3,-1.3,1.0,9.3,1.0,0.62,0.43,0,10,B2016001475,10,1,10,9.3,148,4,0,1,1.116,5,5,1,2,4.7,11000,0.126,2,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600930,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2016-10-24,2025-08-24,폐기,폐품,수리비용과다,8,87000,9.3,-1.3,1.0,9.3,1.0,0.62,0.43,0,10,B2016001475,10,1,10,9.3,178,4,0,0,1.188,8,6,1,1,11.0,22000,0.253,2,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,9.3,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M201600931,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2016-10-24,2025-12-19,폐기,폐품,노후화,8,87000,9.3,-1.3,1.0,9.3,1.0,0.62,0.43,0,10,B2016001475,10,1,10,9.3,161,3,1,0,1.247,9,5,1,3,11.5,15000,0.172,2,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,9.3,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M201600932,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2016-10-24,2025-11-10,,,고장/파손,8,87000,9.3,-1.3,1.0,9.3,1.0,0.62,0.43,0,10,B2016001475,10,1,10,9.3,152,6,1,0,1.168,1,0,0,1,21.9,0,0.0,0,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600933,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2016-10-24,,,,,8,87000,9.3,-1.3,1.0,9.3,1.0,0.62,0.43,0,10,B2016001475,10,1,10,9.3,156,4,1,0,1.097,8,8,0,1,17.6,13000,0.149,3,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202500722,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2025-10-03,,,,,8,90000,0.36,7.64,1.0,0.36,0.0,0.62,0.43,0,10,B2025001476,10,1,10,0.36,148,6,1,0,1.122,0,0,0,0,4.3,0,0.0,0,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202500723,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2025-10-03,,,,,8,90000,0.36,7.64,1.0,0.36,0.0,0.62,0.43,0,10,B2025001476,10,1,10,0.36,157,4,0,0,1.057,0,0,0,0,4.3,0,0.0,0,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202500724,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2025-10-03,,,,,8,90000,0.36,7.64,1.0,0.36,0.0,0.62,0.43,0,10,B2025001476,10,1,10,0.36,151,5,0,0,1.019,1,1,1,1,0.5,9000,0.1,2,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202500725,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2025-10-03,,,,,8,90000,0.36,7.64,1.0,0.36,0.0,0.62,0.43,0,10,B2025001476,10,1,10,0.36,86,4,0,0,0.8,0,0,0,0,4.3,0,0.0,0,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202500726,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2025-10-03,,,,,8,90000,0.36,7.64,1.0,0.36,0.0,0.62,0.43,0,10,B2025001476,10,1,10,0.36,185,3,0,0,1.194,0,0,0,0,4.3,0,0.0,0,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202500727,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2025-10-03,,,,,8,90000,0.36,7.64,1.0,0.36,0.0,0.62,0.43,0,10,B2025001476,10,1,10,0.36,133,6,0,0,0.944,1,0,1,1,0.6,0,0.0,0,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202500728,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2025-10-03,,,,,8,90000,0.36,7.64,1.0,0.36,0.0,0.62,0.43,0,10,B2025001476,10,1,10,0.36,129,6,0,0,0.898,0,0,0,0,4.3,0,0.0,0,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202500729,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2025-10-03,,,,,8,90000,0.36,7.64,1.0,0.36,0.0,0.62,0.43,0,10,B2025001476,10,1,10,0.36,108,3,1,0,0.811,0,0,0,0,4.3,0,0.0,0,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202500730,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2025-10-03,,,,,8,90000,0.36,7.64,1.0,0.36,0.0,0.62,0.43,0,10,B2025001476,10,1,10,0.36,154,3,1,0,1.185,0,0,0,0,4.3,0,0.0,0,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202500731,작업용의자,작업용의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2025-10-03,,,,,8,90000,0.36,7.64,1.0,0.36,0.0,0.62,0.43,0,10,B2025001476,10,1,10,0.36,112,4,0,0,0.8,0,0,0,0,4.3,0,0.0,0,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,8.220725319991661,8.220725319991661,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200600986,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2006-08-04,2025-05-23,,,수리비용과다,10,427000,19.53,-9.53,1.0,19.53,1.0,0.7,0.49,0,8,B2006001477,2,0,2,17.21,91,5,1,0,0.8,11,7,0,2,12.7,209000,0.489,3,0,여름,2,1,0,1,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200600987,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2006-08-04,2021-03-24,폐기,폐품,내구연한 경과(노후화),10,427000,14.89,-4.89,1.0,14.89,1.0,0.7,0.49,0,8,B2006001477,2,0,2,17.21,179,3,1,1,1.34,11,6,1,2,3.2,170000,0.398,3,1,여름,2,1,0,1,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,14.89,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201700767,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2017-01-02,,,,,10,427000,9.11,0.89,1.0,9.11,0.83,0.7,0.49,0,1,B2017001478,2,0,2,9.11,156,4,1,0,1.156,10,5,2,2,3.0,104000,0.244,2,0,겨울,0,0,0,1,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201700768,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2017-01-02,,,,,10,427000,9.11,0.89,1.0,9.11,0.83,0.7,0.49,0,1,B2017001478,2,0,2,9.11,137,3,1,0,0.99,5,4,0,1,22.8,49000,0.115,2,0,겨울,0,0,0,1,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200700932,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2007-04-24,2022-08-16,폐기,폐품,노후화,10,430000,15.83,-5.83,1.0,15.83,1.0,0.7,0.49,0,4,B2007001479,2,0,2,14.8,149,3,0,0,1.07,12,8,0,1,18.8,112000,0.26,3,0,1학기,1,0,0,0,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,15.83,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M200700933,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2007-04-24,2020-08-10,도난,폐품,노후화,10,430000,13.77,-3.77,1.0,13.77,1.0,0.7,0.49,0,4,B2007001479,2,0,2,14.8,189,3,0,0,1.194,3,2,0,0,29.4,28000,0.065,3,0,1학기,1,0,0,0,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201800958,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2018-09-04,,,,,10,465000,7.44,2.56,1.0,7.44,0.55,0.71,0.5,0,9,B2018001480,2,0,2,7.44,147,4,0,0,1.017,2,0,0,1,16.5,0,0.0,0,0,2학기,3,1,0,0,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201800959,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2018-09-04,,,,,10,465000,7.44,2.56,1.0,7.44,0.55,0.71,0.5,0,9,B2018001480,2,0,2,7.44,102,5,0,0,0.8,2,1,2,2,10.0,13000,0.028,1,0,2학기,3,1,0,0,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200901303,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2009-10-03,,,,,10,422000,16.37,-6.37,1.0,16.37,1.0,0.7,0.49,0,10,B2009001481,1,0,1,16.37,121,3,0,1,0.868,8,4,3,3,2.4,28000,0.066,1,0,2학기,3,0,0,0,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202100407,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2021-03-15,,,,,10,474000,4.91,5.09,1.0,4.91,0.24,0.71,0.5,0,3,B2021001482,1,0,1,4.91,98,5,0,1,0.8,1,1,1,1,11.6,7000,0.015,1,0,1학기,1,1,0,0,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200501205,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2005-02-11,2016-12-28,폐기,폐품,노후화,10,401000,12.13,-2.13,1.0,12.13,1.0,0.7,0.49,0,2,B2005001483,11,1,10,17.14,162,6,0,1,1.216,7,3,0,1,17.9,19000,0.047,1,0,겨울,0,1,0,1,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,12.13,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200501206,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2005-02-11,2020-08-24,폐기,폐품,내용연수경과,10,401000,16.07,-6.07,1.0,16.07,1.0,0.7,0.49,0,2,B2005001483,11,1,10,17.14,133,3,1,0,0.99,11,7,1,1,3.6,119000,0.297,3,1,겨울,0,1,0,1,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,16.07,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200501207,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2005-02-11,2025-09-21,,,수리비용과다,10,401000,21.01,-11.01,1.0,21.01,1.0,0.7,0.49,0,2,B2005001483,11,1,10,17.14,94,6,0,1,0.8,12,9,0,0,26.7,184000,0.459,3,1,겨울,0,1,0,1,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200501208,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2005-02-11,2021-12-06,폐기,폐품,내용연수경과,10,401000,17.24,-7.24,1.0,17.24,1.0,0.7,0.49,0,2,B2005001483,11,1,10,17.14,140,6,1,1,1.141,8,6,1,1,5.2,195000,0.486,3,2,겨울,0,1,0,1,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,17.24,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M200501210,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2005-02-11,2024-10-25,,,노후화,10,401000,21.01,-11.01,1.0,21.01,1.0,0.7,0.49,0,2,B2005001483,11,1,10,17.14,95,6,1,0,0.8,7,4,0,1,23.6,104000,0.259,3,1,겨울,0,1,0,1,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200501211,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2005-02-11,2021-12-09,폐기,폐품,고장/파손,10,401000,17.29,-7.29,1.0,17.29,1.0,0.7,0.49,0,2,B2005001483,11,1,10,17.14,102,6,1,0,0.81,12,6,2,4,5.4,117000,0.292,2,0,겨울,0,1,0,1,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,17.29,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M200501212,책상용콤비의자,책상용콤비의자,C360,글로벌문화통상대학RC행정팀(ERICA),ERICA,2005-02-11,2019-12-16,폐기,폐품,내용연수경과,10,401000,14.89,-4.89,1.0,14.89,1.0,0.7,0.49,0,2,B2005001483,11,1,10,17.14,113,5,1,0,0.85,7,3,0,1,15.2,43000,0.107,2,0,겨울,0,1,0,1,MEDIUM,1,0.98,1.0,11.8049435690472,11.8049435690472,7.90031111511115,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
