물품고유번호,Start_Date,End_Date,Is_Current,운용상태,사유,관리자
M201600344,2020-05-08,2020-06-27,False,불용,노후화(성능저하),황팀장
M201600344,2020-06-28,2099-12-31,True,처분,폐기 완료,황팀장
M201600345,2016-02-02,2016-02-11,False,취득,신규 취득,박대리
M201600345,2016-02-12,2019-11-23,False,운용,신규운용 승인 및 사용 시작,박대리
M201600345,2019-11-24,2020-02-23,False,불용,고장/파손,황팀장
M201600345,2020-02-24,2099-12-31,True,처분,폐기 완료,황팀장
M201600346,2016-02-02,2016-02-09,False,취득,신규 취득,박대리
M201600346,2016-02-10,2020-10-08,False,운용,신규운용 승인 및 사용 시작,박대리
M201600346,2020-10-09,2020-11-18,False,불용,노후화(성능저하),황팀장
M201600346,2020-11-19,2099-12-31,True,처분,폐기 완료,황팀장
M201600347,2016-02-02,2016-02-13,False,취득,신규 취득,박대리
M201600347,2016-02-14,2019-07-11,False,운용,신규운용 승인 및 사용 시작,박대리
M201600347,2019-07-12,2019-10-04,False,불용,노후화(성능저하),황팀장
M201600347,2019-10-05,2099-12-31,True,처분,폐기 완료,황팀장
M201600348,2016-02-02,2016-02-25,False,취득,신규 취득,박대리
M201600348,2016-02-26,2020-03-18,False,운용,신규운용 승인 및 사용 시작,박대리
M201600348,2020-03-19,2020-05-25,False,불용,고장/파손,황팀장
M201600348,2020-05-26,2099-12-31,True,처분,폐기 완료,황팀장
M201600349,2016-02-02,2016-02-21,False,취득,신규 취득,박대리
M201600349,2016-02-22,2020-02-18,False,운용,신규운용 승인 및 사용 시작,박대리
M201600349,2020-02-19,2020-05-28,False,불용,고장/파손,황팀장
M201600349,2020-05-29,2099-12-31,True,처분,폐기 완료,황팀장
M201600350,2016-02-02,2016-02-05,False,취득,신규 취득,박대리
M201600350,2016-02-06,2020-04-30,False,운용,신규운용 승인 및 사용 시작,박대리
M201600350,2020-05-01,2020-06-02,False,불용,수리비용과다,황팀장
M201600350,2020-06-03,2099-12-31,True,처분,폐기 완료,황팀장
M201600351,2016-02-02,2016-02-17,False,취득,신규 취득,박대리
M201600351,2016-02-18,2019-09-25,False,운용,신규운용 승인 및 사용 시작,박대리
M201600351,2019-09-26,2019-11-05,False,불용,수리비용과다,황팀장
M201600351,2019-11-06,2099-12-31,True,처분,폐기 완료,황팀장
M201600352,2016-02-02,2016-02-12,False,취득,신규 취득,박대리
M201600352,2016-02-13,2020-06-05,False,운용,신규운용 승인 및 사용 시작,박대리
M201600352,2020-06-06,2020-07-30,False,불용,노후화(성능저하),황팀장
M201600352,2020-07-31,2099-12-31,True,처분,폐기 완료,황팀장
M201600353,2016-02-02,2016-02-23,False,취득,신규 취득,박대리
M201600353,2016-02-24,2019-08-02,False,운용,신규운용 승인 및 사용 시작,박대리
M201600353,2019-08-03,2019-11-01,False,불용,고장/파손,황팀장
M201600353,2019-11-02,2099-12-31,True,처분,폐기 완료,황팀장
M201600354,2016-02-02,2016-02-17,False,취득,신규 취득,박대리
M201600354,2016-02-18,2019-06-28,False,운용,신규운용 승인 및 사용 시작,박대리
M201600354,2019-06-29,2019-08-13,False,불용,노후화(성능저하),황팀장
M201600354,2019-08-14,2099-12-31,True,처분,폐기 완료,황팀장
M201600355,2016-02-02,2016-02-16,False,취득,신규 취득,박대리
M201600355,2016-02-17,2019-05-01,False,운용,신규운용 승인 및 사용 시작,박대리
M201600355,2019-05-02,2019-07-28,False,불용,고장/파손,황팀장
M201600355,2019-07-29,2099-12-31,True,처분,폐기 완료,황팀장
M201600356,2016-02-02,2016-02-18,False,취득,신규 취득,박대리
M201600356,2016-02-19,2020-03-19,False,운용,신규운용 승인 및 사용 시작,박대리
M201600356,2020-03-20,2020-05-08,False,불용,고장/파손,황팀장
M201600356,2020-05-09,2099-12-31,True,처분,폐기 완료,황팀장
M201600357,2016-02-02,2016-02-10,False,취득,신규 취득,박대리
M201600357,2016-02-11,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600358,2016-02-02,2016-02-20,False,취득,신규 취득,박대리
M201600358,2016-02-21,2019-11-03,False,운용,신규운용 승인 및 사용 시작,박대리
M201600358,2019-11-04,2019-12-26,False,불용,고장/파손,황팀장
M201600358,2019-12-27,2099-12-31,True,처분,폐기 완료,황팀장
M201600359,2016-02-02,2016-02-13,False,취득,신규 취득,박대리
M201600359,2016-02-14,2020-10-10,False,운용,신규운용 승인 및 사용 시작,박대리
M201600359,2020-10-11,2021-01-07,False,불용,수리비용과다,황팀장
M201600359,2021-01-08,2099-12-31,True,처분,폐기 완료,황팀장
M201600380,2016-05-27,2016-06-16,False,취득,신규 취득,박대리
M201600380,2016-06-17,2021-06-02,False,운용,신규운용 승인 및 사용 시작,박대리
M201600380,2021-06-03,2021-07-19,False,불용,수리비용과다,황팀장
M201600380,2021-07-20,2099-12-31,True,처분,폐기 완료,황팀장
M201600396,2016-07-13,2016-07-30,False,취득,신규 취득,박대리
M201600396,2016-07-31,2022-02-10,False,운용,신규운용 승인 및 사용 시작,박대리
M201600396,2022-02-11,2022-05-24,False,불용,수리비용과다,황팀장
M201600396,2022-05-25,2099-12-31,True,처분,폐기 완료,황팀장
M201600397,2016-07-13,2016-07-23,False,취득,신규 취득,박대리
M201600397,2016-07-24,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600398,2016-07-13,2016-07-29,False,취득,신규 취득,박대리
M201600398,2016-07-30,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600399,2016-07-13,2016-07-31,False,취득,신규 취득,박대리
M201600399,2016-08-01,2022-04-18,False,운용,신규운용 승인 및 사용 시작,박대리
M201600399,2022-04-19,2022-07-20,False,불용,수리비용과다,황팀장
M201600399,2022-07-21,2099-12-31,True,처분,폐기 완료,황팀장
M201600400,2016-07-13,2016-07-20,False,취득,신규 취득,박대리
M201600400,2016-07-21,2020-12-22,False,운용,신규운용 승인 및 사용 시작,박대리
M201600400,2020-12-23,2099-12-31,True,불용,노후화(성능저하),황팀장
M201600401,2016-07-13,2016-07-21,False,취득,신규 취득,박대리
M201600401,2016-07-22,2020-04-10,False,운용,신규운용 승인 및 사용 시작,박대리
M201600401,2020-04-11,2020-05-18,False,불용,노후화(성능저하),황팀장
M201600401,2020-05-19,2099-12-31,True,처분,폐기 완료,황팀장
M201600402,2016-07-13,2016-07-28,False,취득,신규 취득,박대리
M201600402,2016-07-29,2022-01-14,False,운용,신규운용 승인 및 사용 시작,박대리
M201600402,2022-01-15,2022-03-29,False,불용,고장/파손,황팀장
M201600402,2022-03-30,2099-12-31,True,처분,폐기 완료,황팀장
M201600403,2016-07-13,2016-07-19,False,취득,신규 취득,박대리
M201600403,2016-07-20,2018-07-01,False,운용,신규운용 승인 및 사용 시작,박대리
M201600403,2018-07-02,2018-08-24,False,불용,고장/파손,황팀장
M201600403,2018-08-25,2099-12-31,True,처분,매각 완료,황팀장
M201600404,2016-07-13,2016-07-22,False,취득,신규 취득,박대리
M201600404,2016-07-23,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600405,2016-07-13,2016-07-30,False,취득,신규 취득,박대리
M201600405,2016-07-31,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600406,2016-07-13,2016-07-24,False,취득,신규 취득,박대리
M201600406,2016-07-25,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600407,2016-07-13,2016-07-30,False,취득,신규 취득,박대리
M201600407,2016-07-31,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600408,2016-07-13,2016-07-29,False,취득,신규 취득,박대리
M201600408,2016-07-30,2022-05-26,False,운용,신규운용 승인 및 사용 시작,박대리
M201600408,2022-05-27,2022-07-15,False,불용,고장/파손,황팀장
M201600408,2022-07-16,2099-12-31,True,처분,폐기 완료,황팀장
M201600409,2016-07-13,2016-07-24,False,취득,신규 취득,박대리
M201600409,2016-07-25,2019-11-24,False,운용,신규운용 승인 및 사용 시작,박대리
M201600409,2019-11-25,2020-01-15,False,불용,고장/파손,황팀장
M201600409,2020-01-16,2099-12-31,True,처분,폐기 완료,황팀장
M201600940,2016-10-22,2016-11-02,False,취득,신규 취득,박대리
M201600940,2016-11-03,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600941,2016-10-22,2016-10-28,False,취득,신규 취득,박대리
M201600941,2016-10-29,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600942,2016-10-22,2016-11-08,False,취득,신규 취득,박대리
M201600942,2016-11-09,2021-07-06,False,운용,신규운용 승인 및 사용 시작,박대리
M201600942,2021-07-07,2021-08-14,False,불용,노후화(성능저하),황팀장
M201600942,2021-08-15,2099-12-31,True,처분,폐기 완료,황팀장
M201600954,2016-01-27,2016-02-18,False,취득,신규 취득,박대리
M201600954,2016-02-19,2023-06-06,False,운용,신규운용 승인 및 사용 시작,박대리
M201600954,2023-06-07,2023-08-21,False,불용,고장/파손,황팀장
M201600954,2023-08-22,2099-12-31,True,처분,폐기 완료,황팀장
M201600955,2016-01-27,2016-02-17,False,취득,신규 취득,박대리
M201600955,2016-02-18,2022-11-24,False,운용,신규운용 승인 및 사용 시작,박대리
M201600955,2022-11-25,2023-02-06,False,불용,수리비용과다,황팀장
M201600955,2023-02-07,2099-12-31,True,처분,폐기 완료,황팀장
M201600975,2016-02-01,2016-02-20,False,취득,신규 취득,박대리
M201600975,2016-02-21,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600976,2016-02-01,2016-02-22,False,취득,신규 취득,박대리
M201600976,2016-02-23,2024-08-19,False,운용,신규운용 승인 및 사용 시작,박대리
M201600976,2024-08-20,2024-11-05,False,불용,노후화(성능저하),황팀장
M201600976,2024-11-06,2099-12-31,True,처분,폐기 완료,황팀장
M201600977,2016-02-01,2016-02-17,False,취득,신규 취득,박대리
M201600977,2016-02-18,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600978,2016-02-01,2016-02-22,False,취득,신규 취득,박대리
M201600978,2016-02-23,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600979,2016-02-01,2016-02-07,False,취득,신규 취득,박대리
M201600979,2016-02-08,2020-03-09,False,운용,신규운용 승인 및 사용 시작,박대리
M201600979,2020-03-10,2020-04-22,False,불용,노후화(성능저하),황팀장
M201600979,2020-04-23,2099-12-31,True,처분,폐기 완료,황팀장
M201600980,2016-02-01,2016-02-13,False,취득,신규 취득,박대리
M201600980,2016-02-14,2023-09-29,False,운용,신규운용 승인 및 사용 시작,박대리
M201600980,2023-09-30,2023-12-23,False,불용,수리비용과다,황팀장
M201600980,2023-12-24,2099-12-31,True,처분,폐기 완료,황팀장
M201600981,2016-02-01,2016-02-21,False,취득,신규 취득,박대리
M201600981,2016-02-22,2023-09-29,False,운용,신규운용 승인 및 사용 시작,박대리
M201600981,2023-09-30,2023-12-17,False,불용,노후화(성능저하),황팀장
M201600981,2023-12-18,2099-12-31,True,처분,폐기 완료,황팀장
M201600982,2016-02-01,2016-02-17,False,취득,신규 취득,박대리
M201600982,2016-02-18,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600983,2016-02-01,2016-02-17,False,취득,신규 취득,박대리
M201600983,2016-02-18,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600984,2016-02-01,2016-02-16,False,취득,신규 취득,박대리
M201600984,2016-02-17,2021-08-17,False,운용,신규운용 승인 및 사용 시작,박대리
M201600984,2021-08-18,2021-10-18,False,불용,고장/파손,황팀장
M201600984,2021-10-19,2099-12-31,True,처분,폐기 완료,황팀장
M201600985,2016-02-01,2016-02-11,False,취득,신규 취득,박대리
M201600985,2016-02-12,2024-10-17,False,운용,신규운용 승인 및 사용 시작,박대리
M201600985,2024-10-18,2025-01-27,False,불용,노후화(성능저하),황팀장
M201600985,2025-01-28,2099-12-31,True,처분,폐기 완료,황팀장
M201600986,2016-02-01,2016-02-19,False,취득,신규 취득,박대리
M201600986,2016-02-20,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600987,2016-02-01,2016-02-14,False,취득,신규 취득,박대리
M201600987,2016-02-15,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600988,2016-02-01,2016-02-23,False,취득,신규 취득,박대리
M201600988,2016-02-24,2025-05-02,False,운용,신규운용 승인 및 사용 시작,박대리
M201600988,2025-05-03,2099-12-31,True,불용,노후화(성능저하),황팀장
M201600989,2016-02-01,2016-02-15,False,취득,신규 취득,박대리
M201600989,2016-02-16,2024-04-18,False,운용,신규운용 승인 및 사용 시작,박대리
M201600989,2024-04-19,2024-06-01,False,불용,노후화(성능저하),황팀장
M201600989,2024-06-02,2099-12-31,True,처분,폐기 완료,황팀장
M201600990,2016-02-01,2016-02-19,False,취득,신규 취득,박대리
M201600990,2016-02-20,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201600991,2016-02-01,2016-02-22,False,취득,신규 취득,박대리
M201600991,2016-02-23,2021-05-08,False,운용,신규운용 승인 및 사용 시작,박대리
M201600991,2021-05-09,2021-06-21,False,불용,수리비용과다,황팀장
M201600991,2021-06-22,2099-12-31,True,처분,폐기 완료,황팀장
M201601060,2016-02-04,2016-02-09,False,취득,신규 취득,박대리
M201601060,2016-02-10,2022-04-06,False,운용,신규운용 승인 및 사용 시작,박대리
M201601060,2022-04-07,2099-12-31,True,불용,노후화(성능저하),황팀장
M201601061,2016-02-04,2016-02-21,False,취득,신규 취득,박대리
M201601061,2016-02-22,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201601062,2016-02-04,2016-02-23,False,취득,신규 취득,박대리
M201601062,2016-02-24,2023-03-12,False,운용,신규운용 승인 및 사용 시작,박대리
M201601062,2023-03-13,2023-05-02,False,불용,노후화(성능저하),황팀장
M201601062,2023-05-03,2099-12-31,True,처분,폐기 완료,황팀장
M201601063,2016-02-04,2016-02-24,False,취득,신규 취득,박대리
M201601063,2016-02-25,2020-10-08,False,운용,신규운용 승인 및 사용 시작,박대리
M201601063,2020-10-09,2020-11-21,False,불용,노후화(성능저하),황팀장
M201601063,2020-11-22,2099-12-31,True,처분,폐기 완료,황팀장
M201601064,2016-02-04,2016-02-17,False,취득,신규 취득,박대리
M201601064,2016-02-18,2022-09-01,False,운용,신규운용 승인 및 사용 시작,박대리
M201601064,2022-09-02,2022-11-17,False,불용,노후화(성능저하),황팀장
M201601064,2022-11-18,2099-12-31,True,처분,폐기 완료,황팀장
M201601065,2016-02-04,2016-02-17,False,취득,신규 취득,박대리
M201601065,2016-02-18,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201601066,2016-02-04,2016-02-21,False,취득,신규 취득,박대리
M201601066,2016-02-22,2025-03-14,False,운용,신규운용 승인 및 사용 시작,박대리
M201601066,2025-03-15,2025-04-28,False,불용,노후화(성능저하),황팀장
M201601066,2025-04-29,2099-12-31,True,처분,폐기 완료,황팀장
M201601067,2016-02-04,2016-02-16,False,취득,신규 취득,박대리
M201601067,2016-02-17,2023-03-17,False,운용,신규운용 승인 및 사용 시작,박대리
M201601067,2023-03-18,2023-06-10,False,불용,수리비용과다,황팀장
M201601067,2023-06-11,2099-12-31,True,처분,폐기 완료,황팀장
M201601068,2016-02-04,2016-02-13,False,취득,신규 취득,박대리
M201601068,2016-02-14,2023-01-24,False,운용,신규운용 승인 및 사용 시작,박대리
M201601068,2023-01-25,2023-04-08,False,불용,수리비용과다,황팀장
M201601068,2023-04-09,2099-12-31,True,처분,폐기 완료,황팀장
M201601069,2016-02-04,2016-03-01,False,취득,신규 취득,박대리
M201601069,2016-03-02,2023-06-05,False,운용,신규운용 승인 및 사용 시작,박대리
M201601069,2023-06-06,2099-12-31,True,불용,고장/파손,황팀장
