점검수리일자,물품고유번호,G2B_목록번호,G2B_목록명,운용부서,점검수리구분,처리결과,수리비용,장애심각도,비고
2021-10-24,M201500143,4321190224407366,액정모니터,학생지원팀(ERICA),정기점검,정상,0,0,액정모니터 정기점검
2022-03-05,M201500143,4321190224407366,액정모니터,학생지원팀(ERICA),부품교체,교체권고,80000,3,액정모니터 부품교체
2022-09-24,M201500143,4321190224407366,액정모니터,학생지원팀(ERICA),정기점검,경미수리,13000,1,액정모니터 정기점검
2023-10-31,M201500143,4321190224407366,액정모니터,학생지원팀(ERICA),정기점검,정상,0,0,액정모니터 정기점검
2025-04-29,M201500143,4321190224407366,액정모니터,학생지원팀(ERICA),장애점검,경미수리,5000,1,액정모니터 장애점검
2022-07-18,M202100056,4321190224407366,액정모니터,학생지원팀(ERICA),정기점검,정상,0,0,액정모니터 정기점검
2024-03-11,M202100056,4321190224407366,액정모니터,학생지원팀(ERICA),장애점검,경미수리,11000,1,액정모니터 장애점검
2025-09-23,M202100056,4321190224407366,액정모니터,학생지원팀(ERICA),정기점검,정상,0,0,액정모니터 정기점검
2009-04-15,M200800133,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,경미수리,73000,1,레이저프린터 정기점검
2010-11-10,M200800133,4321210523858386,레이저프린터,학생지원팀(ERICA),수리,주요수리,214000,2,레이저프린터 수리
2011-01-29,M200800133,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,정상,0,0,레이저프린터 정기점검
2011-05-17,M200800133,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,정상,0,0,레이저프린터 정기점검
2011-07-26,M200800133,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,정상,0,0,레이저프린터 정기점검
2015-08-24,M201400126,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,정상,0,0,레이저프린터 정기점검
2016-02-19,M201400126,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,경미수리,45000,1,레이저프린터 정기점검
2016-08-06,M201400126,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,정상,0,0,레이저프린터 정기점검
2016-10-07,M201400126,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,경미수리,93000,1,레이저프린터 정기점검
2023-09-21,M202200103,4321210523858386,레이저프린터,학생지원팀(ERICA),수리,주요수리,265000,2,레이저프린터 수리
2025-09-16,M202200103,4321210523858386,레이저프린터,학생지원팀(ERICA),부품교체,주요수리,333000,3,레이저프린터 부품교체
2008-12-26,M200700147,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,정상,0,0,레이저프린터 정기점검
2009-06-12,M200700147,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,경미수리,96000,1,레이저프린터 정기점검
2010-05-10,M200700147,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,정상,0,0,레이저프린터 정기점검
2010-08-22,M200700147,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,정상,0,0,레이저프린터 정기점검
2011-01-15,M200700147,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,경미수리,55000,1,레이저프린터 정기점검
2012-05-07,M200700147,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,경미수리,84000,1,레이저프린터 정기점검
2014-06-19,M201300074,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,경미수리,64000,1,레이저프린터 정기점검
2014-10-28,M201300074,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,정상,0,0,레이저프린터 정기점검
2015-11-08,M201300074,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,경미수리,57000,1,레이저프린터 정기점검
2017-01-01,M201300074,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,정상,0,0,레이저프린터 정기점검
2017-04-16,M201300074,4321210523858386,레이저프린터,학생지원팀(ERICA),수리,주요수리,249000,2,레이저프린터 수리
2021-09-24,M202000047,4321210523858386,레이저프린터,학생지원팀(ERICA),부품교체,주요수리,356000,3,레이저프린터 부품교체
2022-10-23,M202000047,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,경미수리,45000,1,레이저프린터 정기점검
2023-10-26,M202000047,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,정상,0,0,레이저프린터 정기점검
2023-10-29,M202000047,4321210523858386,레이저프린터,학생지원팀(ERICA),정기점검,정상,0,0,레이저프린터 정기점검
2024-08-06,M202000047,4321210523858386,레이저프린터,학생지원팀(ERICA),장애점검,경미수리,61000,1,레이저프린터 장애점검
2025-10-25,M202000047,4321210523858386,레이저프린터,학생지원팀(ERICA),장애점검,경미수리,77000,1,레이저프린터 장애점검
2006-07-07,M200500200,4321171124204348,스캐너,학생지원팀(ERICA),수리,주요수리,319000,2,스캐너 수리
2011-03-23,M200500200,4321171124204348,스캐너,학생지원팀(ERICA),수리,주요수리,561000,2,스캐너 수리
2013-06-11,M200500200,4321171124204348,스캐너,학생지원팀(ERICA),장애점검,경미수리,61000,1,스캐너 장애점검
2014-01-17,M200500200,4321171124204348,스캐너,학생지원팀(ERICA),장애점검,경미수리,115000,0,스캐너 장애점검
2014-06-15,M200500200,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2017-11-19,M200500200,4321171124204348,스캐너,학생지원팀(ERICA),부품교체,교체권고,543000,3,스캐너 부품교체
2019-03-06,M200500200,4321171124204348,스캐너,학생지원팀(ERICA),부품교체,교체권고,827000,3,스캐너 부품교체
2019-10-24,M200500200,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,경미수리,92000,1,스캐너 정기점검
2020-10-08,M200500200,4321171124204348,스캐너,학생지원팀(ERICA),수리,주요수리,552000,2,스캐너 수리
2022-08-09,M200500200,4321171124204348,스캐너,학생지원팀(ERICA),장애점검,경미수리,134000,1,스캐너 장애점검
2022-10-07,M200500200,4321171124204348,스캐너,학생지원팀(ERICA),수리,주요수리,380000,2,스캐너 수리
2024-10-09,M200500200,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,경미수리,73000,1,스캐너 정기점검
2013-12-23,M201200096,4321171124204348,스캐너,학생지원팀(ERICA),장애점검,경미수리,85000,1,스캐너 장애점검
2014-05-08,M201200096,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2017-06-15,M201200096,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,경미수리,93000,1,스캐너 정기점검
2018-10-24,M201200096,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2019-07-20,M201200096,4321171124204348,스캐너,학생지원팀(ERICA),부품교체,주요수리,279000,3,스캐너 부품교체
2021-05-02,M201900151,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,경미수리,145000,1,스캐너 정기점검
2007-11-12,M200700146,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2008-04-09,M200700146,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2010-11-13,M200700146,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2012-02-25,M200700146,4321171124204348,스캐너,학생지원팀(ERICA),수리,주요수리,514000,2,스캐너 수리
2013-05-19,M200700146,4321171124204348,스캐너,학생지원팀(ERICA),장애점검,경미수리,141000,0,스캐너 장애점검
2014-03-23,M200700146,4321171124204348,스캐너,학생지원팀(ERICA),부품교체,주요수리,592000,3,스캐너 부품교체
2017-05-07,M200700146,4321171124204348,스캐너,학생지원팀(ERICA),수리,주요수리,393000,2,스캐너 수리
2017-06-08,M200700146,4321171124204348,스캐너,학생지원팀(ERICA),장애점검,경미수리,147000,1,스캐너 장애점검
2015-05-28,M201400121,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2015-06-23,M201400121,4321171124204348,스캐너,학생지원팀(ERICA),장애점검,경미수리,55000,1,스캐너 장애점검
2016-12-16,M201400121,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2017-06-26,M201400121,4321171124204348,스캐너,학생지원팀(ERICA),장애점검,경미수리,147000,1,스캐너 장애점검
2018-01-12,M201400121,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2019-07-18,M201400121,4321171124204348,스캐너,학생지원팀(ERICA),수리,주요수리,268000,2,스캐너 수리
2020-12-22,M201400121,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2022-01-05,M202000042,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2022-06-12,M202000042,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,경미수리,93000,1,스캐너 정기점검
2022-07-05,M202000042,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2023-10-03,M202000042,4321171124204348,스캐너,학생지원팀(ERICA),장애점검,경미수리,118000,1,스캐너 장애점검
2026-01-26,M202000042,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,경미수리,128000,1,스캐너 정기점검
2008-07-17,M200800127,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2008-12-04,M200800127,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2012-08-09,M200800127,4321171124204348,스캐너,학생지원팀(ERICA),수리,주요수리,562000,2,스캐너 수리
2012-12-14,M200800127,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,경미수리,101000,1,스캐너 정기점검
2013-03-19,M200800127,4321171124204348,스캐너,학생지원팀(ERICA),장애점검,경미수리,85000,1,스캐너 장애점검
2015-08-11,M200800127,4321171124204348,스캐너,학생지원팀(ERICA),장애점검,경미수리,66000,0,스캐너 장애점검
2016-05-13,M201400122,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2016-09-25,M201400122,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,경미수리,52000,1,스캐너 정기점검
2017-06-08,M201400122,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2019-12-07,M201400122,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2021-09-03,M201400122,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,경미수리,94000,1,스캐너 정기점검
2022-12-25,M202100055,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2025-04-15,M202100055,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2011-02-16,M200800128,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2011-09-16,M200800128,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2017-01-31,M201600115,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2017-12-12,M201600115,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,경미수리,72000,1,스캐너 정기점검
2017-12-28,M201600115,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2020-01-14,M201600115,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2020-07-25,M201600115,4321171124204348,스캐너,학생지원팀(ERICA),정기점검,정상,0,0,스캐너 정기점검
2022-07-05,M201600115,4321171124204348,스캐너,학생지원팀(ERICA),장애점검,경미수리,126000,1,스캐너 장애점검
2025-12-19,M201600115,4321171124204348,스캐너,학생지원팀(ERICA),수리,주요수리,532000,2,스캐너 수리
2008-08-17,M200700148,4322260923908131,네트워크라우터,학생지원팀(ERICA),정기점검,경미수리,12000,1,네트워크라우터 정기점검
2010-01-22,M200700148,4322260923908131,네트워크라우터,학생지원팀(ERICA),정기점검,정상,0,0,네트워크라우터 정기점검
2010-07-13,M200700148,4322260923908131,네트워크라우터,학생지원팀(ERICA),정기점검,정상,0,0,네트워크라우터 정기점검
2011-11-13,M200700148,4322260923908131,네트워크라우터,학생지원팀(ERICA),정기점검,정상,0,0,네트워크라우터 정기점검
2013-02-04,M200700148,4322260923908131,네트워크라우터,학생지원팀(ERICA),정기점검,정상,0,0,네트워크라우터 정기점검
2013-12-12,M200700148,4322260923908131,네트워크라우터,학생지원팀(ERICA),수리,주요수리,59000,2,네트워크라우터 수리
2018-04-12,M201700103,4322260923908131,네트워크라우터,학생지원팀(ERICA),정기점검,정상,0,0,네트워크라우터 정기점검
2021-05-27,M201700103,4322260923908131,네트워크라우터,학생지원팀(ERICA),정기점검,정상,0,0,네트워크라우터 정기점검
2022-01-17,M201700103,4322260923908131,네트워크라우터,학생지원팀(ERICA),정기점검,정상,0,0,네트워크라우터 정기점검
2023-12-02,M201700103,4322260923908131,네트워크라우터,학생지원팀(ERICA),수리,주요수리,39000,2,네트워크라우터 수리
2024-07-11,M201700103,4322260923908131,네트워크라우터,학생지원팀(ERICA),정기점검,정상,0,0,네트워크라우터 정기점검
2025-01-18,M201700103,4322260923908131,네트워크라우터,학생지원팀(ERICA),부품교체,주요수리,59000,3,네트워크라우터 부품교체
2025-07-15,M201700103,4322260923908131,네트워크라우터,학생지원팀(ERICA),정기점검,경미수리,13000,1,네트워크라우터 정기점검
2011-08-14,M200800134,4322330822060848,네트워크시스템장비용랙,학생지원팀(ERICA),수리,주요수리,87000,2,네트워크시스템장비용랙 수리
